Time - Plot 0	Amplitude - Plot 0	
389	-0.0275351	
390	-0.0155365	
391	-0.00678072	
392	-0.0168336	
393	-0.0294809	
394	-0.0126179	
395	-0.0158608	
396	-0.0178065	
397	-0.0152122	
398	-0.0174822	
399	-0.0233194	
400	-0.0171579	
401	-0.00775358	
402	-0.0197522	
403	-0.0178065	
404	-0.0132665	
405	-0.0268866	
406	-0.033048	
407	-0.0220222	
408	-0.0252651	
409	-0.0204008	
410	-0.0129422	
411	-0.0165093	
412	-0.0142393	
413	-0.0278594	
414	-0.047641	
415	-0.0106722	
416	-0.0242923	
417	-0.0398581	
418	-0.0320752	
419	-0.0184551	
420	-0.0252651	
421	-0.00969931	
422	-0.0265623	
423	-0.0168336	
424	-0.026238	
425	-0.0265623	
426	-0.0281837	
427	-0.0272108	
428	-0.0181308	
429	-0.0223465	
430	-0.0311023	
431	-0.0278594	
432	-0.0249408	
433	-0.0320752	
434	-0.0155365	
435	-0.026238	
436	-0.0152122	
437	-0.0398581	
438	-0.0311023	
439	-0.0236437	
440	-0.0207251	
441	-0.0304537	
442	-0.0229951	
443	-0.023968	
444	-0.0197522	
445	-0.0207251	
446	-0.0174822	
447	-0.0171579	
448	-0.0220222	
449	-0.0122936	
450	-0.0181308	
451	-0.0236437	
452	-0.0158608	
453	-0.0314266	
454	-0.0311023	
455	-0.0288323	
456	-0.0272108	
457	-0.0226708	
458	-0.0142393	
459	-0.0113207	
460	-0.0207251	
461	-0.0161851	
462	-0.0174822	
463	-0.0109965	
464	-0.00515928	
465	-0.0145636	
466	-0.00905073	
467	-0.0249408	
468	-0.0252651	
469	-0.0298051	
470	-0.0106722	
471	-0.0259137	
472	-0.0298051	
473	-0.0226708	
474	-0.0291566	
475	-0.00483499	
476	-0.0327237	
477	-0.00840216	
478	0.000353611	
479	-0.0220222	
480	0.00651508	
481	-0.0113207	
482	-0.013915	
483	-0.0443981	
484	-0.0421281	
485	-0.0223465	
486	-0.00807787	
487	-0.0207251	
488	-0.00386213	
489	-0.0392095	
490	-0.0281837	
491	-0.0132665	
492	-0.021698	
493	-0.0148879	
494	-0.0191037	
495	-0.0174822	
496	-0.033048	
497	-0.0320752	
498	-0.0122936	
499	-0.0252651	
500	-0.00710501	
501	-0.0398581	
502	-0.00418642	
503	-0.023968	
504	-0.0246165	
505	-0.0288323	
506	-0.0213737	
507	-0.0132665	
508	-0.0414795	
509	-0.0148879	
510	-0.0207251	
511	-0.0191037	
512	-0.0226708	
513	-0.0207251	
514	-0.0200765	
515	0.00165076	
516	-0.0210494	
517	-0.0210494	
518	-0.0210494	
519	-0.00321355	
520	-0.0229951	
521	-0.0252651	
522	-0.0113207	
523	-0.0184551	
524	-0.0291566	
525	-0.0207251	
526	-0.0336966	
527	-0.0158608	
528	-0.0165093	
529	-0.0178065	
530	-0.0168336	
531	-0.0158608	
532	-0.00872644	
533	-0.0359666	
534	-0.00256498	
535	-0.0152122	
536	-0.0255894	
537	-0.028508	
538	-0.0106722	
539	-0.0268866	
540	-0.0158608	
541	-0.035318	
542	-0.0343452	
543	-0.0259137	
544	-0.0168336	
545	-0.0119693	
546	-0.00872644	
547	-0.0181308	
548	-0.021698	
549	-0.0294809	
550	-0.0288323	
551	-0.0294809	
552	-0.033048	
553	-0.0148879	
554	-0.0194279	
555	-0.0268866	
556	-0.0204008	
557	-0.0197522	
558	-0.0294809	
559	2.93236E-5	
560	-0.0191037	
561	-0.0272108	
562	-0.0366152	
563	-0.0236437	
564	-0.0197522	
565	-0.0103479	
566	-0.0213737	
567	-0.0268866	
568	-0.0343452	
569	-0.0210494	
570	-0.0252651	
571	-0.0304537	
572	-0.0174822	
573	-0.0281837	
574	-0.0242923	
575	-0.0113207	
576	-0.0226708	
577	-0.0204008	
578	-0.00969931	
579	-0.0129422	
