Time - Plot 0	Amplitude - Plot 0	
1529	-0.150689	
1530	-0.0301379	
1531	-0.032071	
1532	-0.0904136	
1533	0.032071	
1534	0.032071	
1535	-0.0585123	
1536	0	
1537	-0.0621488	
1538	-0.142123	
1539	-0.0621488	
1540	-0.0904136	
1541	-0.0301379	
1542	-0.124298	
1543	0	
1544	-0.0962129	
1545	0	
1546	-0.0662672	
1547	-0.134478	
1548	0.171345	
1549	-0.0284246	
1550	-0.102807	
1551	-0.165834	
1552	-0.0585123	
1553	0.124298	
1554	-0.0301379	
1555	-0.0621488	
1556	-0.331336	
1557	-0.0621488	
1558	0.102807	
1559	-0.0852737	
1560	-0.0904136	
1561	-0.0852737	
1562	0.032071	
1563	-0.0342691	
1564	-0.265069	
1565	-0.132534	
1566	-0.0585123	
1567	0	
1568	0.110372	
1569	0.0662672	
1570	-0.117025	
1571	0	
1572	0.032071	
1573	-0.0301379	
1574	-0.032071	
1575	0	
1576	-0.37696	
1577	-0.0662672	
1578	-0.032071	
1579	-0.224497	
1580	0.0621488	
1581	-0.0621488	
1582	-0.132534	
1583	0	
1584	0.0621488	
1585	-0.102807	
1586	0.110372	
1587	-0.0301379	
1588	0.117025	
1589	0.142123	
1590	-0.0301379	
1591	-0.0904136	
1592	-0.186446	
1593	0.0585123	
1594	-0.0585123	
1595	-0.0621488	
1596	0.102807	
1597	-0.0904136	
1598	-0.0962129	
1599	-0.0662672	
1600	-0.0621488	
1601	0.0284246	
1602	0	
1603	-0.032071	
1604	-0.0585123	
1605	-0.0904136	
1606	-0.0621488	
1607	-0.160355	
1608	-0.0284246	
1609	-0.0342691	
1610	-0.0621488	
1611	-0.0301379	
1612	-0.210965	
1613	-0.0621488	
1614	-0.0342691	
1615	-0.0621488	
1616	-0.032071	
1617	-0.150689	
1618	0.0621488	
1619	0.032071	
1620	-0.0621488	
1621	-0.0552779	
1622	-0.248595	
1623	-0.032071	
1624	-0.198802	
1625	0.0284246	
1626	0.117025	
1627	0	
1628	-0.117025	
1629	-0.234049	
1630	-0.0662672	
1631	-0.0962129	
1632	-0.0904136	
1633	-0.150689	
1634	-0.150689	
1635	0.032071	
1636	-0.124298	
1637	-0.124298	
1638	-0.0301379	
1639	0.0284246	
1640	-0.0342691	
1641	0.0585123	
1642	0	
1643	-0.0301379	
1644	-0.0301379	
1645	-0.0301379	
1646	-0.0621488	
1647	0	
1648	-0.0621488	
1649	-0.0585123	
1650	-0.0342691	
1651	0	
1652	-0.0621488	
1653	0.032071	
1654	0	
1655	-0.0962129	
1656	-0.0301379	
1657	-0.0301379	
1658	0	
1659	-0.0621488	
1660	-0.0301379	
1661	-0.032071	
1662	-0.032071	
1663	-0.14194	
1664	-0.0852737	
1665	0.032071	
1666	-0.124298	
1667	-0.0585123	
1668	0	
1669	-0.0962129	
1670	0.0301379	
1671	-0.0301379	
1672	-0.0621488	
1673	-0.032071	
1674	0	
1675	0	
1676	-0.0852737	
1677	0	
1678	0	
1679	0.0852737	
1680	-0.0301379	
1681	-0.0284246	
1682	-0.0301379	
1683	-0.0962129	
1684	-0.0585123	
1685	-0.0662672	
1686	0.0301379	
1687	-0.0662672	
1688	-0.124298	
1689	0.0621488	
1690	-0.0301379	
1691	-0.0342691	
1692	-0.0662672	
1693	-0.0709702	
1694	0.0367906	
1695	-0.271241	
1696	0.0301379	
1697	0	
1698	-0.0904136	
1699	-0.0852737	
1700	-0.0301379	
1701	-0.0284246	
1702	-0.124298	
1703	0	
1704	0	
1705	0	
1706	-0.0585123	
1707	-0.198802	
1708	0	
1709	-0.0621488	
1710	0.0301379	
1711	0.0662672	
1712	0	
1713	-0.0662672	
1714	-0.032071	
1715	0.0709702	
1716	-0.0268956	
1717	-0.032071	
1718	-0.124298	
1719	-0.0962129	
1720	-0.150689	
1721	-0.210965	
1722	-0.142123	
1723	-0.0301379	
1724	-0.0301379	
1725	0	
1726	0.0301379	
1727	-0.0301379	
1728	0	
1729	-0.124298	
1730	-0.0301379	
1731	-0.0301379	
