Sourcefile	20230508 152842 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 15:44:11

Start Time	08.05.2023 15:38:14
End Time	08.05.2023 15:42:32


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:38:14

Mass [amu]	Ion Current [A]
35,56	-2,739998e-016
35,59	8,317283e-016
35,63	6,579363e-016
35,66	-6,688017e-016
35,69	-8,000306e-016
35,72	1,387780e-015
35,75	4,050903e-015
35,78	5,597639e-015
35,81	6,454524e-015
35,84	6,589084e-015
35,88	4,991960e-015
35,91	2,240242e-015
35,94	1,001201e-015
35,97	3,337802e-015
36,00	7,810020e-015
36,03	9,922898e-015
36,06	7,583955e-015
36,09	4,526461e-015
36,13	4,792444e-015
36,16	6,582477e-015
36,19	4,913884e-015
36,22	-1,904912e-015
36,25	-1,092067e-014
36,28	-1,826144e-014
36,31	-2,167238e-014
36,34	-1,972354e-014
36,38	-1,221739e-014
36,41	-2,268692e-015
36,44	5,219891e-015
36,47	7,087617e-015
36,50	3,250829e-015
36,53	-2,956519e-015
36,56	-6,459252e-015
36,59	-4,603898e-015
36,63	1,049078e-015
36,66	6,727234e-015
36,69	9,455917e-015
36,72	9,053573e-015
36,75	7,210924e-015
36,78	4,916665e-015
36,81	2,593201e-015
36,84	1,805290e-015
36,88	3,570908e-015
36,91	6,051986e-015
36,94	6,889436e-015
36,97	6,165341e-015
37,00	5,390800e-015
37,03	5,254106e-015
37,06	4,925566e-015
37,09	3,413813e-015
37,13	1,923867e-015
37,16	3,515448e-015
37,19	9,408622e-015
37,22	1,674364e-014
37,25	2,072650e-014
37,28	1,913290e-014
37,31	1,419879e-014
37,34	9,705270e-015
37,38	7,483696e-015
37,41	6,818750e-015
37,44	5,814614e-015
37,47	2,859764e-015
37,50	-2,621325e-015
37,53	-8,982856e-015
37,56	-1,209565e-014
37,59	-9,342272e-015
37,63	-3,458005e-015
37,66	9,090418e-016
37,69	2,593694e-015
37,72	2,624149e-015
37,75	1,169399e-015
37,78	-1,837204e-015
37,81	-6,033043e-015
37,84	-1,050594e-014
37,88	-1,337130e-014
37,91	-1,301492e-014
37,94	-9,469051e-015
37,97	-3,738333e-015
38,00	2,763884e-015
38,03	7,716540e-015
38,06	9,485148e-015
38,09	9,355020e-015
38,13	9,529931e-015
38,16	1,026462e-014
38,19	1,067919e-014
38,22	1,046335e-014
38,25	1,028783e-014
38,28	1,071142e-014
38,31	1,108600e-014
38,34	1,138616e-014
38,38	1,336040e-014
38,41	1,747464e-014
38,44	2,132579e-014
38,47	2,238785e-014
38,50	2,007285e-014
38,53	1,529346e-014
38,56	1,009606e-014
38,59	7,232537e-015
38,63	8,252246e-015
38,66	1,138361e-014
38,69	1,248486e-014
38,72	9,524476e-015
38,75	4,914200e-015
38,78	2,088059e-015
38,81	1,728506e-015
38,84	2,708297e-015
38,88	4,428273e-015
38,91	6,431098e-015
38,94	7,580007e-015
38,97	7,811214e-015
39,00	9,060988e-015
39,03	1,225531e-014
39,06	1,512423e-014
39,09	1,513643e-014
39,13	1,261391e-014
39,16	9,249472e-015
39,19	6,567899e-015
39,22	6,305186e-015
39,25	8,679437e-015
39,28	1,158032e-014
39,31	1,349049e-014
39,34	1,472221e-014
39,38	1,637819e-014
39,41	1,931346e-014
39,44	2,198839e-014
39,47	2,114026e-014
39,50	1,640897e-014
39,53	1,061997e-014
39,56	5,759367e-015
39,59	2,422935e-015
39,63	1,367750e-015
39,66	2,755840e-015
39,69	5,146507e-015
39,72	6,957080e-015
39,75	8,021232e-015
39,78	8,556369e-015
39,81	7,655906e-015
39,84	4,413853e-015
39,88	5,817448e-016
39,91	-1,765097e-016
39,94	3,320914e-015
39,97	8,803247e-015
40,00	1,424383e-014
40,03	1,910664e-014
40,06	2,167545e-014
40,09	1,881744e-014
40,13	1,055651e-014
40,16	1,935057e-015
40,19	-2,466786e-015
40,22	-2,678264e-015
40,25	-4,704989e-016
40,28	3,273382e-015
40,31	7,044575e-015
40,34	8,456732e-015
40,38	6,584977e-015
40,41	2,728352e-015
40,44	-1,068543e-015
40,47	-3,509105e-015
40,50	-4,184040e-015
40,53	-2,866082e-015
40,56	5,259962e-016
40,59	4,812116e-015
40,63	7,183200e-015
40,66	5,604521e-015
40,69	1,361128e-015
40,72	-2,638520e-015
40,75	-5,429599e-015
40,78	-7,274957e-015
40,81	-6,952334e-015
40,84	-3,576954e-015
40,88	1,433721e-016
40,91	5,197325e-016
40,94	-2,169407e-015
40,97	-4,908829e-015
41,00	-6,250921e-015
41,03	-6,110979e-015
41,06	-4,070662e-015
41,09	-6,267709e-016
41,13	2,483783e-015
41,16	4,546294e-015
41,19	6,567722e-015
41,22	9,163935e-015
41,25	1,099864e-014
41,28	1,029965e-014
41,31	7,191786e-015
41,34	3,582522e-015
41,38	1,558609e-015
41,41	2,351605e-015
41,44	5,619429e-015
41,47	9,259562e-015
41,50	1,072756e-014
41,53	8,962299e-015
41,56	4,981948e-015
41,59	2,697689e-016
41,63	-4,740939e-015
41,66	-9,427177e-015
41,69	-1,221928e-014
41,72	-1,282780e-014
41,75	-1,238973e-014
41,78	-1,088446e-014
41,81	-7,716567e-015
41,84	-3,969733e-015
41,88	-1,142014e-015
41,91	9,504718e-016
41,94	3,010409e-015
41,97	5,300329e-015
42,00	8,371858e-015
42,03	1,184299e-014
42,06	1,437963e-014
42,09	1,618785e-014
42,13	1,760693e-014
42,16	1,666352e-014
42,19	1,197226e-014
42,22	6,132509e-015
42,25	3,617326e-015
42,28	5,534541e-015
42,31	7,997903e-015
42,34	7,086390e-015
42,38	3,819432e-015
42,41	1,952459e-015
42,44	2,891087e-015
42,47	4,990427e-015
42,50	6,327688e-015
42,53	6,678106e-015
42,56	7,326699e-015
42,59	9,475179e-015
42,63	1,258614e-014
42,66	1,476214e-014
42,69	1,501811e-014
42,72	1,411260e-014
42,75	1,305771e-014
42,78	1,209796e-014
42,81	1,135265e-014
42,84	1,076242e-014
42,88	8,940438e-015
42,91	4,714425e-015
42,94	-1,661453e-016
42,97	-3,032951e-015
43,00	-3,858305e-015
43,03	-3,735197e-015
43,06	-2,270652e-015
43,09	6,014318e-016
43,13	2,528366e-015
43,16	1,131599e-015
43,19	-2,323223e-015
43,22	-4,367874e-015
43,25	-3,817208e-015
43,28	-1,884723e-015
43,31	6,565484e-016
43,34	4,078524e-015
43,38	8,341645e-015
43,41	1,199259e-014
43,44	1,305001e-014
43,47	1,129825e-014
43,50	8,749113e-015
43,53	7,770822e-015
43,56	9,834563e-015
43,59	1,528277e-014
43,63	2,254056e-014
43,66	2,925526e-014
43,69	3,581799e-014
43,72	4,506254e-014
43,75	5,775231e-014
43,78	7,118452e-014
43,81	8,178975e-014
43,84	8,730177e-014
43,88	8,819754e-014
43,91	8,719863e-014
43,94	8,600035e-014
43,97	8,424575e-014
44,00	8,158642e-014
44,03	7,885650e-014
44,06	7,790121e-014
44,09	8,007656e-014
44,13	8,428853e-014
44,16	8,774583e-014
44,19	8,779459e-014
44,22	8,229494e-014
44,25	7,152407e-014
44,28	6,037347e-014
44,31	5,509544e-014
44,34	5,727589e-014
44,38	6,222806e-014
44,41	6,287631e-014
44,44	5,569037e-014
44,47	4,281897e-014
44,50	2,846252e-014
44,53	1,607370e-014
44,56	8,539114e-015
44,59	7,069055e-015
44,63	9,883224e-015
44,66	1,332114e-014
44,69	1,422184e-014
44,72	1,214035e-014
44,75	9,115254e-015
44,78	6,425095e-015
44,81	3,347356e-015
44,84	-3,334194e-016
44,88	-3,188919e-015
44,91	-3,769580e-015
44,94	-1,916314e-015
44,97	8,912358e-016
45,00	2,119340e-015
45,03	5,704362e-016
45,06	-1,656427e-015
45,09	-1,241758e-015
45,13	2,602232e-015
45,16	7,765171e-015
45,19	1,155252e-014
45,22	1,267427e-014
45,25	1,160238e-014
45,28	8,958223e-015
45,31	4,725895e-015
45,34	4,520461e-018
45,38	-2,552739e-015
45,41	-1,253405e-015
45,44	2,695839e-015
45,47	6,322349e-015
45,50	7,752795e-015
45,53	7,520212e-015
45,56	7,308633e-015
45,59	8,018963e-015
45,63	8,961614e-015
45,66	8,681208e-015
45,69	6,319999e-015
45,72	2,221610e-015
45,75	-1,632891e-015
45,78	-2,142050e-015
45,81	1,541984e-015
45,84	6,166523e-015
45,88	8,519028e-015
45,91	9,358554e-015
45,94	1,088399e-014
45,97	1,327629e-014
46,00	1,598924e-014
46,03	1,970306e-014
46,06	2,416198e-014
46,09	2,593525e-014
46,13	2,193153e-014
46,16	1,380762e-014
46,19	5,979452e-015
46,22	8,366721e-016
46,25	-1,889123e-015
46,28	-2,718368e-015
46,31	-1,779020e-015
46,34	7,534238e-017
46,38	1,299217e-015
46,41	1,441788e-015
46,44	1,850388e-015
46,47	3,964847e-015
46,50	8,335325e-015
46,53	1,465815e-014
46,56	2,065360e-014
46,59	2,255138e-014
46,63	1,881877e-014
46,66	1,240772e-014
46,69	7,239022e-015
46,72	3,775892e-015
46,75	8,498630e-016
46,78	-1,072254e-015
46,81	-1,233442e-015
46,84	-1,249544e-016
46,88	1,674605e-015
46,91	3,925595e-015
46,94	5,671543e-015
46,97	5,907515e-015
47,00	5,559613e-015
47,03	6,483260e-015
47,06	8,402147e-015
47,09	9,140075e-015
47,13	7,775650e-015
47,16	5,396342e-015
47,19	2,973178e-015
47,22	9,061547e-016
47,25	7,105921e-016
47,28	4,172553e-015
47,31	1,026531e-014
47,34	1,593396e-014
47,38	1,927784e-014
47,41	1,984539e-014
47,44	1,821423e-014
47,47	1,639813e-014
47,50	1,673998e-014
47,53	1,940726e-014
47,56	2,121846e-014
47,59	1,826703e-014
47,63	1,054279e-014
47,66	2,336233e-015
47,69	-2,335258e-015
47,72	-2,574293e-015
47,75	7,914360e-016
47,78	6,492406e-015
47,81	1,231034e-014
47,84	1,599143e-014
47,88	1,746895e-014
47,91	1,816341e-014
47,94	1,826589e-014
47,97	1,694910e-014
48,00	1,458794e-014
48,03	1,261254e-014
48,06	1,163837e-014
48,09	1,100162e-014
48,13	9,701069e-015
48,16	7,571522e-015
48,19	5,466178e-015
48,22	4,050768e-015
48,25	3,772198e-015
48,28	5,297078e-015
48,31	7,627424e-015
48,34	8,081227e-015
48,38	6,575050e-015
48,41	6,435224e-015
48,44	9,336105e-015
48,47	1,268494e-014
48,50	1,252170e-014
48,53	7,692639e-015
48,56	8,536979e-016
48,59	-4,501233e-015
48,63	-6,179973e-015
48,66	-2,980180e-015
48,69	4,466871e-015
48,72	1,294436e-014
48,75	1,838077e-014
48,78	1,833861e-014
48,81	1,419515e-014
48,84	1,076489e-014
48,88	1,111316e-014
48,91	1,260018e-014
48,94	1,118713e-014
48,97	7,524427e-015
49,00	5,293287e-015
49,03	6,087912e-015
49,06	8,673116e-015
49,09	1,129705e-014
49,13	1,375559e-014
49,16	1,714672e-014
49,19	2,042161e-014
49,22	2,008450e-014
49,25	1,527969e-014
49,28	8,902161e-015
49,31	3,598886e-015
49,34	1,053785e-015
49,38	2,606857e-015
49,41	6,655013e-015
49,44	8,800334e-015
49,47	7,330132e-015
49,50	5,573465e-015
49,53	6,788733e-015
49,56	9,623476e-015
49,59	1,086221e-014
49,63	9,862383e-015
49,66	8,166539e-015
49,69	7,360158e-015
49,72	8,831431e-015
49,75	1,319859e-014
49,78	1,900384e-014
49,81	2,344252e-014
49,84	2,467794e-014
49,88	2,271695e-014
49,91	1,862183e-014
49,94	1,362965e-014
49,97	8,227749e-015

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:40:31

Mass [amu]	Ion Current [A]
0,00	2,596572e-014
0,03	1,299038e-014
0,06	4,608919e-015
0,09	1,277487e-015
0,13	1,110604e-015
0,16	3,915896e-015
0,19	1,160351e-014
0,22	2,498360e-014
0,25	4,059041e-014
0,28	5,309445e-014
0,31	6,033602e-014
0,34	6,319275e-014
0,38	6,311280e-014
0,41	6,169615e-014
0,44	5,965930e-014
0,47	5,670282e-014
0,50	5,368759e-014
0,53	5,296930e-014
0,56	5,732516e-014
0,59	6,760137e-014
0,63	7,862861e-014
0,66	8,314423e-014
0,69	8,148696e-014
0,72	7,970927e-014
0,75	8,107913e-014
0,78	8,649240e-014
0,81	9,931687e-014
0,84	1,257046e-013
0,88	1,711595e-013
0,91	2,359887e-013
0,94	3,123815e-013
0,97	3,868624e-013
1,00	4,475722e-013
1,03	4,906633e-013
1,06	5,199885e-013
1,09	5,407780e-013
1,13	5,550972e-013
1,16	5,621338e-013
1,19	5,591093e-013
1,22	5,429111e-013
1,25	5,128459e-013
1,28	4,706345e-013
1,31	4,190462e-013
1,34	3,618533e-013
1,38	3,021685e-013
1,41	2,405229e-013
1,44	1,789911e-013
1,47	1,271748e-013
1,50	9,962682e-014
1,53	1,071070e-013
1,56	1,515007e-013
1,59	2,275246e-013
1,63	3,293169e-013
1,66	4,562808e-013
1,69	6,115541e-013
1,72	7,949860e-013
1,75	9,986775e-013
1,78	1,208601e-012
1,81	1,409680e-012
1,84	1,590344e-012
1,88	1,744486e-012
1,91	1,870334e-012
1,94	1,967464e-012
1,97	2,035580e-012
2,00	2,075112e-012
2,03	2,086095e-012
2,06	2,068112e-012
2,09	2,023805e-012
2,13	1,958469e-012
2,16	1,873375e-012
2,19	1,763770e-012
2,22	1,626779e-012
2,25	1,471380e-012
2,28	1,318120e-012
2,31	1,181681e-012
2,34	1,053831e-012
2,38	9,125762e-013
2,41	7,460392e-013
2,44	5,611848e-013
2,47	3,778169e-013
2,50	2,205805e-013
2,53	1,083087e-013
2,56	4,400183e-014
2,59	1,543932e-014
2,63	5,942047e-015
2,66	3,758339e-015
2,69	2,844087e-015
2,72	1,316678e-016
2,75	-4,334397e-015
2,78	-7,585904e-015
2,81	-7,427165e-015
2,84	-5,043944e-015
2,88	-3,782437e-015
2,91	-5,876739e-015
2,94	-9,806294e-015
2,97	-1,234073e-014
3,00	-1,310161e-014
3,03	-1,446036e-014
3,06	-1,787543e-014
3,09	-2,152966e-014
3,13	-2,150754e-014
3,16	-1,646820e-014
3,19	-9,941640e-015
3,22	-6,373304e-015
3,25	-6,227101e-015
3,28	-6,441727e-015
3,31	-4,698078e-015
3,34	-1,399499e-015
3,38	1,603645e-015
3,41	3,150496e-015
3,44	4,203710e-015
3,47	6,263395e-015
3,50	9,357143e-015
3,53	1,391816e-014
3,56	2,171766e-014
3,59	3,185968e-014
3,63	3,978780e-014
3,66	4,327741e-014
3,69	4,476147e-014
3,72	4,587862e-014
3,75	4,512671e-014
3,78	4,216745e-014
3,81	3,984089e-014
3,84	4,073331e-014
3,88	4,471632e-014
3,91	4,991608e-014
3,94	5,388224e-014
3,97	5,438145e-014
4,00	5,037072e-014
4,03	4,294468e-014
4,06	3,590143e-014
4,09	3,280887e-014
4,13	3,225412e-014
4,16	2,982951e-014
4,19	2,471179e-014
4,22	1,974716e-014
4,25	1,631733e-014
4,28	1,361325e-014
4,31	1,130559e-014
4,34	8,873721e-015
4,38	4,712098e-015
4,41	-1,221121e-015
4,44	-6,504826e-015
4,47	-8,834092e-015
4,50	-8,095698e-015
4,53	-6,437322e-015
4,56	-6,279957e-015
4,59	-8,037212e-015
4,63	-1,052926e-014
4,66	-1,257925e-014
4,69	-1,338933e-014
4,72	-1,298599e-014
4,75	-1,248886e-014
4,78	-1,257936e-014
4,81	-1,282295e-014
4,84	-1,304505e-014
4,88	-1,323182e-014
4,91	-1,305037e-014
4,94	-1,299621e-014
4,97	-1,367773e-014
5,00	-1,352068e-014
5,03	-1,067524e-014
5,06	-7,781508e-015
5,09	-1,079396e-014
5,13	-2,147007e-014
5,16	-3,387741e-014
5,19	-4,030736e-014
5,22	-3,909450e-014
5,25	-3,476244e-014
5,28	-3,168898e-014
5,31	-2,988731e-014
5,34	-2,711777e-014
5,38	-2,301404e-014
5,41	-1,902687e-014
5,44	-1,618999e-014
5,47	-1,518963e-014
5,50	-1,600255e-014
5,53	-1,703467e-014
5,56	-1,730666e-014
5,59	-1,763864e-014
5,63	-1,825758e-014
5,66	-1,767462e-014
5,69	-1,456224e-014
5,72	-1,024650e-014
5,75	-8,844641e-015
5,78	-1,295412e-014
5,81	-1,964764e-014
5,84	-2,408892e-014
5,88	-2,578112e-014
5,91	-2,700753e-014
5,94	-2,759793e-014
5,97	-2,582906e-014
6,00	-2,193188e-014
6,03	-1,787693e-014
6,06	-1,556562e-014
6,09	-1,512956e-014
6,13	-1,431792e-014
6,16	-1,141998e-014
6,19	-8,256903e-015
6,22	-8,436875e-015
6,25	-1,323105e-014
6,28	-2,012160e-014
6,31	-2,531466e-014
6,34	-2,730935e-014
6,38	-2,752561e-014
6,41	-2,717154e-014
6,44	-2,456449e-014
6,47	-1,795230e-014
6,50	-1,052788e-014
6,53	-8,426096e-015
6,56	-1,337669e-014
6,59	-2,088305e-014
6,63	-2,577155e-014
6,66	-2,700814e-014
6,69	-2,666560e-014
6,72	-2,632393e-014
6,75	-2,562249e-014
6,78	-2,324173e-014
6,81	-1,874057e-014
6,84	-1,335134e-014
6,88	-9,035057e-015
6,91	-7,779740e-015
6,94	-1,101121e-014
6,97	-1,741960e-014
7,00	-2,276830e-014
7,03	-2,452033e-014
7,06	-2,486553e-014
7,09	-2,715482e-014
7,13	-3,080086e-014
7,16	-3,171870e-014
7,19	-2,796934e-014
7,22	-2,252822e-014
7,25	-1,938432e-014
7,28	-1,896513e-014
7,31	-1,874340e-014
7,34	-1,716196e-014
7,38	-1,476211e-014
7,41	-1,190465e-014
7,44	-8,884049e-015
7,47	-8,167026e-015
7,50	-1,239419e-014
7,53	-2,017061e-014
7,56	-2,707923e-014
7,59	-3,014647e-014
7,63	-2,947079e-014
7,66	-2,739913e-014
7,69	-2,643079e-014
7,72	-2,630298e-014
7,75	-2,490151e-014
7,78	-2,194031e-014
7,81	-1,887356e-014
7,84	-1,657539e-014
7,88	-1,490953e-014
7,91	-1,338089e-014
7,94	-1,215504e-014
7,97	-1,183522e-014
8,00	-1,189301e-014
8,03	-1,169144e-014
8,06	-1,195472e-014
8,09	-1,303521e-014
8,13	-1,470176e-014
8,16	-1,799342e-014
8,19	-2,313577e-014
8,22	-2,723088e-014
8,25	-2,815948e-014
8,28	-2,810893e-014
8,31	-2,997580e-014
8,34	-3,282711e-014
8,38	-3,355910e-014
8,41	-3,135225e-014
8,44	-2,812594e-014
8,47	-2,565501e-014
8,50	-2,370109e-014
8,53	-2,007951e-014
8,56	-1,353662e-014
8,59	-7,502723e-015
8,63	-7,562799e-015
8,66	-1,484985e-014
8,69	-2,522937e-014
8,72	-3,355979e-014
8,75	-3,665790e-014
8,78	-3,431909e-014
8,81	-2,922973e-014
8,84	-2,441108e-014
8,88	-2,016479e-014
8,91	-1,570558e-014
8,94	-1,270122e-014
8,97	-1,358197e-014
9,00	-1,750629e-014
9,03	-2,088816e-014
9,06	-2,155093e-014
9,09	-2,059103e-014
9,13	-1,967944e-014
9,16	-1,830416e-014
9,19	-1,562184e-014
9,22	-1,374334e-014
9,25	-1,563539e-014
9,28	-2,014217e-014
9,31	-2,260918e-014
9,34	-2,035053e-014
9,38	-1,534673e-014
9,41	-1,173862e-014
9,44	-1,213530e-014
9,47	-1,649371e-014
9,50	-2,328442e-014
9,53	-3,031689e-014
9,56	-3,485620e-014
9,59	-3,526855e-014
9,63	-3,256430e-014
9,66	-2,881846e-014
9,69	-2,473477e-014
9,72	-2,008344e-014
9,75	-1,581121e-014
9,78	-1,364583e-014
9,81	-1,357646e-014
9,84	-1,357011e-014
9,88	-1,231161e-014
9,91	-1,125618e-014
9,94	-1,248550e-014
9,97	-1,503966e-014
10,00	-1,652899e-014
10,03	-1,748751e-014
10,06	-1,992024e-014
10,09	-2,296291e-014
10,13	-2,385198e-014
10,16	-2,173987e-014
10,19	-1,850219e-014
10,22	-1,678904e-014
10,25	-1,724445e-014
10,28	-1,811275e-014
10,31	-1,808684e-014
10,34	-1,784774e-014
10,38	-1,856157e-014
10,41	-2,017984e-014
10,44	-2,145106e-014
10,47	-2,077907e-014
10,50	-1,762725e-014
10,53	-1,398500e-014
10,56	-1,281275e-014
10,59	-1,455339e-014
10,63	-1,698761e-014
10,66	-1,802892e-014
10,69	-1,722790e-014
10,72	-1,548279e-014
10,75	-1,401324e-014
10,78	-1,353060e-014
10,81	-1,455756e-014
10,84	-1,806334e-014
10,88	-2,482279e-014
10,91	-3,266066e-014
10,94	-3,593309e-014
10,97	-3,134449e-014
11,00	-2,270366e-014
11,03	-1,682979e-014
11,06	-1,646489e-014
11,09	-1,917410e-014
11,13	-2,120106e-014
11,16	-2,058291e-014
11,19	-1,777591e-014
11,22	-1,473139e-014
11,25	-1,312923e-014
11,28	-1,286941e-014
11,31	-1,247918e-014
11,34	-1,121822e-014
11,38	-9,834625e-015
11,41	-9,076247e-015
11,44	-9,235913e-015
11,47	-1,082755e-014
11,50	-1,299005e-014
11,53	-1,223505e-014
11,56	-5,574313e-015
11,59	6,173685e-015
11,63	1,969227e-014
11,66	3,220217e-014
11,69	4,204168e-014
11,72	4,829617e-014
11,75	5,116337e-014
11,78	5,203864e-014
11,81	5,302152e-014
11,84	5,567007e-014
11,88	5,990737e-014
11,91	6,427721e-014
11,94	6,675784e-014
11,97	6,550457e-014
12,00	5,980876e-014
12,03	5,095223e-014
12,06	4,182279e-014
12,09	3,497592e-014
12,13	3,117470e-014
12,16	2,984009e-014
12,19	2,962832e-014
12,22	2,885769e-014
12,25	2,740410e-014
12,28	2,684360e-014
12,31	2,686907e-014
12,34	2,476156e-014
12,38	1,951538e-014
12,41	1,266520e-014
12,44	5,139122e-015
12,47	-2,825866e-015
12,50	-9,615493e-015
12,53	-1,374165e-014
12,56	-1,538366e-014
12,59	-1,481682e-014
12,63	-1,284614e-014
12,66	-1,217176e-014
12,69	-1,446857e-014
12,72	-1,760996e-014
12,75	-1,848570e-014
12,78	-1,754767e-014
12,81	-1,854850e-014
12,84	-2,270378e-014
12,88	-2,571843e-014
12,91	-2,365675e-014
12,94	-1,839850e-014
12,97	-1,429049e-014
13,00	-1,273260e-014
13,03	-1,174453e-014
13,06	-9,103384e-015
13,09	-5,680060e-015
13,13	-4,761261e-015
13,16	-7,855096e-015
13,19	-1,367094e-014
13,22	-2,000945e-014
13,25	-2,433317e-014
13,28	-2,509274e-014
13,31	-2,351540e-014
13,34	-2,185264e-014
13,38	-2,077260e-014
13,41	-1,957001e-014
13,44	-1,771845e-014
13,47	-1,576754e-014
13,50	-1,440296e-014
13,53	-1,311370e-014
13,56	-1,101016e-014
13,59	-7,815595e-015
13,63	-3,843549e-015
13,66	-6,056793e-016
13,69	7,906215e-016
13,72	2,232404e-015
13,75	5,788115e-015
13,78	9,958192e-015
13,81	1,195722e-014
13,84	1,150504e-014
13,88	9,828422e-015
13,91	6,509531e-015
13,94	3,895275e-016
13,97	-6,839174e-015
14,00	-1,128286e-014
14,03	-1,173139e-014
14,06	-1,108899e-014
14,09	-1,235856e-014
14,13	-1,548191e-014
14,16	-1,790713e-014
14,19	-1,722396e-014
14,22	-1,361302e-014
14,25	-9,298912e-015
14,28	-5,729954e-015
14,31	-3,044874e-015
14,34	-2,046996e-015
14,38	-4,252938e-015
14,41	-9,970304e-015
14,44	-1,698474e-014
14,47	-2,056864e-014
14,50	-1,639928e-014
14,53	-5,595405e-015
14,56	4,540076e-015
14,59	7,158432e-015
14,63	2,372629e-015
14,66	-4,097096e-015
14,69	-7,366252e-015
14,72	-7,627225e-015
14,75	-8,190755e-015
14,78	-1,057771e-014
14,81	-1,352306e-014
14,84	-1,580882e-014
14,88	-1,796368e-014
14,91	-2,091591e-014
14,94	-2,348274e-014
14,97	-2,246454e-014
15,00	-1,618467e-014
15,03	-7,169503e-015
15,06	-5,524935e-016
15,09	3,126767e-016
15,13	-2,830428e-015
15,16	-4,633269e-015
15,19	-2,521311e-015
15,22	9,940347e-017
15,25	-7,186739e-016
15,28	-3,971372e-015
15,31	-6,040196e-015
15,34	-5,663864e-015
15,38	-4,290966e-015
15,41	-3,038083e-015
15,44	-1,146771e-015
15,47	2,732966e-015
15,50	8,783751e-015
15,53	1,651989e-014
15,56	2,552236e-014
15,59	3,433213e-014
15,63	4,106061e-014
15,66	4,554786e-014
15,69	4,920823e-014
15,72	5,369657e-014
15,75	6,020205e-014
15,78	6,819195e-014
15,81	7,495113e-014
15,84	7,799385e-014
15,88	7,779083e-014
15,91	7,712591e-014
15,94	7,731019e-014
15,97	7,635873e-014
16,00	7,246450e-014
16,03	6,692498e-014
16,06	6,190686e-014
16,09	5,879843e-014
16,13	5,929484e-014
16,16	6,320581e-014
16,19	6,599384e-014
16,22	6,330532e-014
16,25	5,619344e-014
16,28	4,905924e-014
16,31	4,464575e-014
16,34	4,217617e-014
16,38	3,903233e-014
16,41	3,405971e-014
16,44	2,843699e-014
16,47	2,257154e-014
16,50	1,525942e-014
16,53	7,155423e-015
16,56	1,908967e-015
16,59	2,469172e-015
16,63	7,599040e-015
16,66	1,375496e-014
16,69	1,902139e-014
16,72	2,313054e-014
16,75	2,631170e-014
16,78	2,916156e-014
16,81	3,117908e-014
16,84	3,076020e-014
16,88	2,829281e-014
16,91	2,633688e-014
16,94	2,662647e-014
16,97	2,942424e-014
17,00	3,329492e-014
17,03	3,470286e-014
17,06	3,148405e-014
17,09	2,586536e-014
17,13	2,151105e-014
17,16	1,950353e-014
17,19	1,875533e-014
17,22	1,823749e-014
17,25	1,735305e-014
17,28	1,568033e-014
17,31	1,324327e-014
17,34	1,036426e-014
17,38	7,359870e-015
17,41	4,738474e-015
17,44	2,941506e-015
17,47	1,345118e-015
17,50	-9,025599e-016
17,53	-2,158530e-015
17,56	6,884900e-016
17,59	7,804394e-015
17,63	1,627209e-014
17,66	2,369443e-014
17,69	2,961051e-014
17,72	3,457252e-014
17,75	3,883223e-014
17,78	4,190585e-014
17,81	4,378398e-014
17,84	4,546828e-014
17,88	4,714168e-014
17,91	4,723803e-014
17,94	4,466584e-014
17,97	4,066112e-014
18,00	3,720406e-014
18,03	3,531675e-014
18,06	3,531260e-014
18,09	3,602772e-014
18,13	3,487418e-014
18,16	3,114921e-014
18,19	2,744898e-014
18,22	2,669126e-014
18,25	2,912594e-014
18,28	3,261705e-014
18,31	3,468242e-014
18,34	3,409947e-014
18,38	3,196529e-014
18,41	3,005658e-014
18,44	2,747418e-014
18,47	2,174260e-014
18,50	1,324560e-014
18,53	5,996462e-015
18,56	3,579936e-015
18,59	5,494472e-015
18,63	8,497014e-015
18,66	1,067742e-014
18,69	1,218626e-014
18,72	1,268729e-014
18,75	1,101605e-014
18,78	7,738144e-015
18,81	5,202436e-015
18,84	3,916033e-015
18,88	2,099348e-015
18,91	-6,664394e-016
18,94	-2,837199e-015
18,97	-3,394582e-015
19,00	-2,725448e-015
19,03	-1,625333e-015
19,06	-2,894377e-016
19,09	1,332628e-015
19,13	2,608899e-015
19,16	2,997811e-015
19,19	2,985507e-015
19,22	2,430471e-015
19,25	3,440405e-016
19,28	-1,925204e-015
19,31	-1,572291e-015
19,34	5,290107e-016
19,38	-2,521606e-017
19,41	-5,291193e-015
19,44	-1,184963e-014
19,47	-1,430257e-014
19,50	-1,113522e-014
19,53	-5,637884e-015
19,56	-1,626699e-015
19,59	-6,088509e-016
19,63	-2,023446e-015
19,66	-4,373751e-015
19,69	-6,711455e-015
19,72	-8,232560e-015
19,75	-7,172590e-015
19,78	-3,606144e-015
19,81	-9,555807e-016
19,84	-9,390879e-016
19,88	-1,388192e-015
19,91	-1,265367e-015
19,94	-2,218641e-015
19,97	-4,169746e-015
20,00	-4,453504e-015
20,03	-2,320166e-015
20,06	-5,233066e-016
20,09	-1,199469e-015
20,13	-3,277021e-015
20,16	-4,758626e-015
20,19	-4,853370e-015
20,22	-3,342978e-015
