Sourcefile	20230508 155818 Faraday Airdemo Scan Analog.qmp
Exporttime	08.05.2023 16:03:06

Start Time	08.05.2023 15:58:27
End Time	08.05.2023 16:02:53


Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 15:58:27

Mass [amu]	Ion Current [A]
48,06	-9,557803e-014
48,09	-9,502287e-014
48,13	-9,014724e-014
48,16	-8,485320e-014
48,19	-8,424320e-014
48,22	-8,734096e-014
48,25	-9,008102e-014
48,28	-9,121567e-014
48,31	-9,120589e-014
48,34	-8,944043e-014
48,38	-8,491862e-014
48,41	-7,867923e-014
48,44	-7,486056e-014
48,47	-7,686476e-014
48,50	-8,267597e-014
48,53	-8,756483e-014
48,56	-8,997788e-014
48,59	-9,111479e-014
48,63	-9,171856e-014
48,66	-9,241886e-014
48,69	-9,410531e-014
48,72	-9,709047e-014
48,75	-1,013245e-013
48,78	-1,062837e-013
48,81	-1,104950e-013
48,84	-1,116363e-013
48,88	-1,085501e-013
48,91	-1,038593e-013
48,94	-1,009826e-013
48,97	-9,898597e-014
49,00	-9,456100e-014
49,03	-8,723712e-014
49,06	-8,030284e-014
49,09	-7,840062e-014
49,13	-8,358344e-014
49,16	-9,264976e-014
49,19	-1,001039e-013
49,22	-1,029478e-013
49,25	-1,012156e-013
49,28	-9,677791e-014
49,31	-9,296202e-014
49,34	-9,260921e-014
49,38	-9,598394e-014
49,41	-1,015600e-013
49,44	-1,077836e-013
49,47	-1,129992e-013
49,50	-1,149275e-013
49,53	-1,126445e-013
49,56	-1,081488e-013
49,59	-1,040476e-013
49,63	-1,011544e-013
49,66	-9,912144e-014
49,69	-9,763173e-014
49,72	-9,632322e-014
49,75	-9,493938e-014
49,78	-9,380867e-014
49,81	-9,326819e-014
49,84	-9,323172e-014
49,88	-9,368109e-014
49,91	-9,466158e-014
49,94	-9,571130e-014
49,97	-9,572890e-014

Task Name	Scan
First Mass	0,00
Scan Width	50,00

Start Time	08.05.2023 16:00:30

Mass [amu]	Ion Current [A]
0,00	-1,821835e-014
0,03	-8,496814e-015
0,06	-2,860037e-015
0,09	-7,069287e-016
0,13	-2,951594e-016
0,16	-7,657703e-016
0,19	-2,196688e-015
0,22	-4,837417e-015
0,25	-8,843685e-015
0,28	-1,476040e-014
0,31	-2,332160e-014
0,34	-3,410302e-014
0,38	-4,477113e-014
0,41	-5,223730e-014
0,44	-5,512426e-014
0,47	-5,480251e-014
0,50	-5,302763e-014
0,53	-4,893131e-014
0,56	-4,010332e-014
0,59	-2,783573e-014
0,63	-1,924489e-014
0,66	-1,969888e-014
0,69	-2,548191e-014
0,72	-2,949563e-014
0,75	-2,951566e-014
0,78	-2,598905e-014
0,81	-1,664680e-014
0,84	3,896855e-015
0,88	4,237489e-014
0,91	1,028154e-013
0,94	1,799793e-013
0,97	2,597051e-013
1,00	3,282418e-013
1,03	3,783903e-013
1,06	4,095000e-013
1,09	4,270511e-013
1,13	4,382841e-013
1,16	4,444606e-013
1,19	4,403726e-013
1,22	4,213251e-013
1,25	3,878169e-013
1,28	3,443241e-013
1,31	2,958471e-013
1,34	2,446184e-013
1,38	1,884138e-013
1,41	1,240996e-013
1,44	5,510751e-014
1,47	-5,352037e-015
1,50	-4,155241e-014
1,53	-4,539135e-014
1,56	-1,654903e-014
1,59	4,352552e-014
1,63	1,344232e-013
1,66	2,569006e-013
1,69	4,118683e-013
1,72	5,978344e-013
1,75	8,089000e-013
1,78	1,034731e-012
1,81	1,261356e-012
1,84	1,474526e-012
1,88	1,664596e-012
1,91	1,826270e-012
1,94	1,954262e-012
1,97	2,042615e-012
2,00	2,088768e-012
2,03	2,095441e-012
2,06	2,068103e-012
2,09	2,013181e-012
2,13	1,937472e-012
2,16	1,844871e-012
2,19	1,732426e-012
2,22	1,594070e-012
2,25	1,433341e-012
2,28	1,269173e-012
2,31	1,120803e-012
2,34	9,865861e-013
2,38	8,454205e-013
2,41	6,799479e-013
2,44	4,917759e-013
2,47	2,989165e-013
2,50	1,283110e-013
2,53	3,748897e-015
2,56	-6,930332e-014
2,59	-1,045298e-013
2,63	-1,192958e-013
2,66	-1,232414e-013
2,69	-1,205744e-013
2,72	-1,151434e-013
2,75	-1,106060e-013
2,78	-1,090665e-013
2,81	-1,111725e-013
2,84	-1,171279e-013
2,88	-1,260989e-013
2,91	-1,349137e-013
2,94	-1,397813e-013
2,97	-1,390982e-013
3,00	-1,335603e-013
3,03	-1,250783e-013
3,06	-1,169965e-013
3,09	-1,137875e-013
3,13	-1,175404e-013
3,16	-1,248583e-013
3,19	-1,302898e-013
3,22	-1,324607e-013
3,25	-1,338228e-013
3,28	-1,354728e-013
3,31	-1,352096e-013
3,34	-1,309845e-013
3,38	-1,244290e-013
3,41	-1,188116e-013
3,44	-1,144034e-013
3,47	-1,090859e-013
3,50	-1,025258e-013
3,53	-9,615273e-014
3,56	-9,039036e-014
3,59	-8,453890e-014
3,63	-7,758072e-014
3,66	-6,958696e-014
3,69	-6,318841e-014
3,72	-6,035993e-014
3,75	-5,958461e-014
3,78	-5,906503e-014
3,81	-5,887680e-014
3,84	-5,892553e-014
3,88	-5,831340e-014
3,91	-5,670005e-014
3,94	-5,480460e-014
3,97	-5,361477e-014
4,00	-5,303581e-014
4,03	-5,242375e-014
4,06	-5,287684e-014
4,09	-5,674323e-014
4,13	-6,374344e-014
4,16	-7,080959e-014
4,19	-7,667190e-014
4,22	-8,242011e-014
4,25	-8,877336e-014
4,28	-9,598878e-014
4,31	-1,035359e-013
4,34	-1,094173e-013
4,38	-1,125435e-013
4,41	-1,142157e-013
4,44	-1,161943e-013
4,47	-1,194380e-013
4,50	-1,243674e-013
4,53	-1,305460e-013
4,56	-1,363441e-013
4,59	-1,402152e-013
4,63	-1,422187e-013
4,66	-1,435245e-013
4,69	-1,452325e-013
4,72	-1,477805e-013
4,75	-1,501819e-013
4,78	-1,501028e-013
4,81	-1,461737e-013
4,84	-1,399502e-013
4,88	-1,338313e-013
4,91	-1,286168e-013
4,94	-1,245052e-013
4,97	-1,215465e-013
5,00	-1,191744e-013
5,03	-1,179704e-013
5,06	-1,200982e-013
5,09	-1,261539e-013
5,13	-1,338668e-013
5,16	-1,404362e-013
5,19	-1,441763e-013
5,22	-1,443012e-013
5,25	-1,405631e-013
5,28	-1,333476e-013
5,31	-1,246985e-013
5,34	-1,182861e-013
5,38	-1,164522e-013
5,41	-1,182773e-013
5,44	-1,209767e-013
5,47	-1,222310e-013
5,50	-1,221069e-013
5,53	-1,223930e-013
5,56	-1,237191e-013
5,59	-1,255284e-013
5,63	-1,276360e-013
5,66	-1,289951e-013
5,69	-1,275805e-013
5,72	-1,237018e-013
5,75	-1,203272e-013
5,78	-1,199191e-013
5,81	-1,233056e-013
5,84	-1,294700e-013
5,88	-1,356619e-013
5,91	-1,399714e-013
5,94	-1,425232e-013
5,97	-1,432298e-013
6,00	-1,413159e-013
6,03	-1,376242e-013
6,06	-1,343793e-013
6,09	-1,322445e-013
6,13	-1,299879e-013
6,16	-1,272922e-013
6,19	-1,254159e-013
6,22	-1,251039e-013
6,25	-1,264099e-013
6,28	-1,289742e-013
6,31	-1,306725e-013
6,34	-1,294407e-013
6,38	-1,267598e-013
6,41	-1,257287e-013
6,44	-1,267424e-013
6,47	-1,274487e-013
6,50	-1,261650e-013
6,53	-1,244403e-013
6,56	-1,249019e-013
6,59	-1,272695e-013
6,63	-1,290913e-013
6,66	-1,288721e-013
6,69	-1,268603e-013
6,72	-1,246467e-013
6,75	-1,243228e-013
6,78	-1,265032e-013
6,81	-1,293087e-013
6,84	-1,303545e-013
6,88	-1,293054e-013
6,91	-1,277282e-013
6,94	-1,269868e-013
6,97	-1,266401e-013
7,00	-1,252867e-013
7,03	-1,233261e-013
7,06	-1,231398e-013
7,09	-1,254500e-013
7,13	-1,275347e-013
7,16	-1,266381e-013
7,19	-1,235638e-013
7,22	-1,212927e-013
7,25	-1,212786e-013
7,28	-1,227629e-013
7,31	-1,247042e-013
7,34	-1,263447e-013
7,38	-1,272151e-013
7,41	-1,281754e-013
7,44	-1,304402e-013
7,47	-1,332961e-013
7,50	-1,350433e-013
7,53	-1,353928e-013
7,56	-1,353745e-013
7,59	-1,357827e-013
7,63	-1,358320e-013
7,66	-1,339491e-013
7,69	-1,313687e-013
7,72	-1,317073e-013
7,75	-1,356194e-013
7,78	-1,399182e-013
7,81	-1,416807e-013
7,84	-1,406765e-013
7,88	-1,382120e-013
7,91	-1,352682e-013
7,94	-1,330124e-013
7,97	-1,334986e-013
8,00	-1,374131e-013
8,03	-1,422077e-013
8,06	-1,446749e-013
8,09	-1,440705e-013
8,13	-1,411032e-013
8,16	-1,359999e-013
8,19	-1,291344e-013
8,22	-1,224773e-013
8,25	-1,187375e-013
8,28	-1,180344e-013
8,31	-1,181138e-013
8,34	-1,194194e-013
8,38	-1,250375e-013
8,41	-1,342867e-013
8,44	-1,416168e-013
8,47	-1,429401e-013
8,50	-1,397996e-013
8,53	-1,366500e-013
8,56	-1,360709e-013
8,59	-1,374770e-013
8,63	-1,391478e-013
8,66	-1,400837e-013
8,69	-1,398997e-013
8,72	-1,380918e-013
8,75	-1,348071e-013
8,78	-1,321960e-013
8,81	-1,329350e-013
8,84	-1,366755e-013
8,88	-1,394245e-013
8,91	-1,374109e-013
8,94	-1,311966e-013
8,97	-1,250994e-013
9,00	-1,227746e-013
9,03	-1,247204e-013
9,06	-1,287682e-013
9,09	-1,313358e-013
9,13	-1,304045e-013
9,16	-1,276160e-013
9,19	-1,262538e-013
9,22	-1,276593e-013
9,25	-1,297779e-013
9,28	-1,298055e-013
9,31	-1,274414e-013
9,34	-1,244216e-013
9,38	-1,221556e-013
9,41	-1,207943e-013
9,44	-1,204221e-013
9,47	-1,221411e-013
9,50	-1,264585e-013
9,53	-1,308390e-013
9,56	-1,311985e-013
9,59	-1,270850e-013
9,63	-1,232161e-013
9,66	-1,236905e-013
9,69	-1,271967e-013
9,72	-1,299598e-013
9,75	-1,301918e-013
9,78	-1,283673e-013
9,81	-1,259854e-013
9,84	-1,248277e-013
9,88	-1,257044e-013
9,91	-1,273706e-013
9,94	-1,275816e-013
9,97	-1,257102e-013
10,00	-1,235003e-013
10,03	-1,227526e-013
10,06	-1,234710e-013
10,09	-1,243267e-013
10,13	-1,236551e-013
10,16	-1,205622e-013
10,19	-1,163074e-013
10,22	-1,139215e-013
10,25	-1,150702e-013
10,28	-1,182103e-013
10,31	-1,210280e-013
10,34	-1,231189e-013
10,38	-1,253542e-013
10,41	-1,282343e-013
10,44	-1,316409e-013
10,47	-1,349697e-013
10,50	-1,372374e-013
10,53	-1,380682e-013
10,56	-1,373583e-013
10,59	-1,336941e-013
10,63	-1,263506e-013
10,66	-1,181189e-013
10,69	-1,131813e-013
10,72	-1,134651e-013
10,75	-1,180317e-013
10,78	-1,241297e-013
10,81	-1,285156e-013
10,84	-1,292865e-013
10,88	-1,266034e-013
10,91	-1,219375e-013
10,94	-1,174696e-013
10,97	-1,156812e-013
11,00	-1,178187e-013
11,03	-1,218467e-013
11,06	-1,238636e-013
11,09	-1,222387e-013
11,13	-1,187660e-013
11,16	-1,165823e-013
11,19	-1,179459e-013
11,22	-1,223831e-013
11,25	-1,267298e-013
11,28	-1,282688e-013
11,31	-1,276233e-013
11,34	-1,280613e-013
11,38	-1,313004e-013
11,41	-1,345865e-013
11,44	-1,333027e-013
11,47	-1,250921e-013
11,50	-1,112275e-013
11,53	-9,616627e-014
11,56	-8,503507e-014
11,59	-7,918536e-014
11,63	-7,517527e-014
11,66	-6,987519e-014
11,69	-6,470012e-014
11,72	-6,257718e-014
11,75	-6,286435e-014
11,78	-6,269953e-014
11,81	-6,170121e-014
11,84	-6,182852e-014
11,88	-6,379782e-014
11,91	-6,596834e-014
11,94	-6,594444e-014
11,97	-6,267000e-014
12,00	-5,781681e-014
12,03	-5,481315e-014
12,06	-5,632231e-014
12,09	-6,234789e-014
12,13	-6,918814e-014
12,16	-7,182122e-014
12,19	-6,984845e-014
12,22	-6,823207e-014
12,25	-7,075125e-014
12,28	-7,614425e-014
12,31	-8,064636e-014
12,34	-8,225664e-014
12,38	-8,279933e-014
12,41	-8,623738e-014
12,44	-9,481617e-014
12,47	-1,062977e-013
12,50	-1,151023e-013
12,53	-1,173427e-013
12,56	-1,141223e-013
12,59	-1,086956e-013
12,63	-1,033127e-013
12,66	-1,002161e-013
12,69	-1,013034e-013
12,72	-1,061096e-013
12,75	-1,127493e-013
12,78	-1,190534e-013
12,81	-1,224033e-013
12,84	-1,216020e-013
12,88	-1,180228e-013
12,91	-1,130927e-013
12,94	-1,068297e-013
12,97	-9,956542e-014
13,00	-9,324171e-014
13,03	-9,036946e-014
13,06	-9,250102e-014
13,09	-9,991515e-014
13,13	-1,106276e-013
13,16	-1,196151e-013
13,19	-1,224908e-013
13,22	-1,200307e-013
13,25	-1,162368e-013
13,28	-1,130870e-013
13,31	-1,100890e-013
13,34	-1,073867e-013
13,38	-1,064097e-013
13,41	-1,081310e-013
13,44	-1,119086e-013
13,47	-1,157113e-013
13,50	-1,175531e-013
13,53	-1,163927e-013
13,56	-1,116438e-013
13,59	-1,041919e-013
13,63	-9,739440e-014
13,66	-9,402055e-014
13,69	-9,354593e-014
13,72	-9,373591e-014
13,75	-9,289592e-014
13,78	-9,115874e-014
13,81	-9,058603e-014
13,84	-9,260278e-014
13,88	-9,582249e-014
13,91	-9,722772e-014
13,94	-9,530477e-014
13,97	-9,186403e-014
14,00	-8,973491e-014
14,03	-8,931072e-014
14,06	-8,968999e-014
14,09	-9,196594e-014
14,13	-9,721806e-014
14,16	-1,029408e-013
14,19	-1,057028e-013
14,22	-1,049507e-013
14,25	-1,024062e-013
14,28	-1,000692e-013
14,31	-9,893488e-014
14,34	-9,891506e-014
14,38	-9,961732e-014
14,41	-1,005680e-013
14,44	-1,014932e-013
14,47	-1,026129e-013
14,50	-1,035806e-013
14,53	-1,029733e-013
14,56	-1,005910e-013
14,59	-9,862200e-014
14,63	-9,861668e-014
14,66	-1,001709e-013
14,69	-1,032577e-013
14,72	-1,075512e-013
14,75	-1,107994e-013
14,78	-1,115308e-013
14,81	-1,103081e-013
14,84	-1,074248e-013
14,88	-1,030408e-013
14,91	-9,853343e-014
14,94	-9,556951e-014
14,97	-9,483453e-014
15,00	-9,574371e-014
15,03	-9,751051e-014
15,06	-1,002163e-013
15,09	-1,038792e-013
15,13	-1,074425e-013
15,16	-1,093506e-013
15,19	-1,092866e-013
15,22	-1,095785e-013
15,25	-1,126194e-013
15,28	-1,167578e-013
15,31	-1,180304e-013
15,34	-1,147517e-013
15,38	-1,080658e-013
15,41	-1,005534e-013
15,44	-9,521760e-014
15,47	-9,355911e-014
15,50	-9,399193e-014
15,53	-9,307425e-014
15,56	-8,824797e-014
15,59	-7,864562e-014
15,63	-6,470872e-014
15,66	-4,842371e-014
15,69	-3,303175e-014
15,72	-2,201827e-014
15,75	-1,775971e-014
15,78	-2,029197e-014
15,81	-2,709972e-014
15,84	-3,342056e-014
15,88	-3,450166e-014
15,91	-2,927704e-014
15,94	-2,052373e-014
15,97	-1,206988e-014
16,00	-7,263842e-015
16,03	-7,760986e-015
16,06	-1,233796e-014
16,09	-1,882925e-014
16,13	-2,664403e-014
16,16	-3,584845e-014
16,19	-4,545686e-014
16,22	-5,325987e-014
16,25	-5,683126e-014
16,28	-5,606533e-014
16,31	-5,407972e-014
16,34	-5,422593e-014
16,38	-5,757933e-014
16,41	-6,344492e-014
16,44	-7,080118e-014
16,47	-7,881411e-014
16,50	-8,604767e-014
16,53	-9,010873e-014
16,56	-8,915055e-014
16,59	-8,346272e-014
16,63	-7,608812e-014
16,66	-7,173302e-014
16,69	-7,297416e-014
16,72	-7,757640e-014
16,75	-8,108561e-014
16,78	-8,137242e-014
16,81	-7,916720e-014
16,84	-7,562261e-014
16,88	-7,090398e-014
16,91	-6,511924e-014
16,94	-6,005644e-014
16,97	-5,763144e-014
17,00	-5,726877e-014
17,03	-5,767260e-014
17,06	-5,921429e-014
17,09	-6,237858e-014
17,13	-6,645332e-014
17,16	-7,009244e-014
17,19	-7,117929e-014
17,22	-6,870855e-014
17,25	-6,550682e-014
17,28	-6,559925e-014
17,31	-7,017465e-014
17,34	-7,822391e-014
17,38	-8,779328e-014
17,41	-9,606811e-014
17,44	-1,009458e-013
17,47	-1,019271e-013
17,50	-9,971977e-014
17,53	-9,597602e-014
17,56	-9,096144e-014
17,59	-8,229388e-014
17,63	-6,944155e-014
17,66	-5,646446e-014
17,69	-4,769980e-014
17,72	-4,328195e-014
17,75	-3,915814e-014
17,78	-3,124348e-014
17,81	-2,078446e-014
17,84	-1,389527e-014
17,88	-1,479185e-014
17,91	-2,209424e-014
17,94	-3,191299e-014
17,97	-4,119974e-014
18,00	-4,770384e-014
18,03	-5,022811e-014
18,06	-5,074046e-014
18,09	-5,351844e-014
18,13	-5,974380e-014
18,16	-6,557471e-014
18,19	-6,773838e-014
18,22	-6,755523e-014
18,25	-6,749465e-014
18,28	-6,810438e-014
18,31	-7,015430e-014
18,34	-7,526032e-014
18,38	-8,273380e-014
18,41	-8,893405e-014
18,44	-9,102667e-014
18,47	-9,028442e-014
18,50	-9,026546e-014
18,53	-9,222002e-014
18,56	-9,457065e-014
18,59	-9,638490e-014
18,63	-9,852222e-014
18,66	-1,011237e-013
18,69	-1,026828e-013
18,72	-1,026688e-013
18,75	-1,025985e-013
18,78	-1,033319e-013
18,81	-1,034812e-013
18,84	-1,013766e-013
18,88	-9,743309e-014
18,91	-9,389132e-014
18,94	-9,235899e-014
18,97	-9,235160e-014
19,00	-9,281524e-014
19,03	-9,426033e-014
19,06	-9,723074e-014
19,09	-9,936097e-014
19,13	-9,770469e-014
19,16	-9,337813e-014
19,19	-9,016902e-014
19,22	-8,943785e-014
19,25	-8,967400e-014
19,28	-8,984640e-014
19,31	-9,003797e-014
19,34	-9,023271e-014
19,38	-9,075383e-014
19,41	-9,255403e-014
19,44	-9,612102e-014
19,47	-1,004072e-013
19,50	-1,031583e-013
19,53	-1,030644e-013
19,56	-1,007558e-013
19,59	-9,778792e-014
19,63	-9,656074e-014
19,66	-9,860492e-014
19,69	-1,011708e-013
19,72	-1,005553e-013
19,75	-9,829955e-014
19,78	-9,807448e-014
19,81	-9,978012e-014
19,84	-1,014452e-013
19,88	-1,023886e-013
19,91	-1,020794e-013
19,94	-9,957391e-014
19,97	-9,532931e-014
20,00	-9,210715e-014
20,03	-9,293426e-014
20,06	-9,797053e-014
20,09	-1,041613e-013
20,13	-1,078287e-013
20,16	-1,070691e-013
20,19	-1,027852e-013
20,22	-9,818679e-014
20,25	-9,593627e-014
20,28	-9,584344e-014
20,31	-9,652964e-014
20,34	-9,737389e-014
20,38	-9,812471e-014
20,41	-9,882582e-014
20,44	-9,967600e-014
20,47	-1,004238e-013
20,50	-1,011833e-013
20,53	-1,027328e-013
20,56	-1,047591e-013
20,59	-1,051985e-013
20,63	-1,020982e-013
20,66	-9,578331e-014
20,69	-8,933835e-014
20,72	-8,639037e-014
20,75	-8,802570e-014
20,78	-9,243264e-014
20,81	-9,728818e-014
20,84	-1,015306e-013
20,88	-1,047728e-013
20,91	-1,063677e-013
20,94	-1,054784e-013
20,97	-1,023106e-013
21,00	-9,962335e-014
21,03	-1,003651e-013
21,06	-1,031674e-013
21,09	-1,040329e-013
21,13	-1,024778e-013
21,16	-1,011069e-013
21,19	-1,001297e-013
21,22	-9,781789e-014
21,25	-9,480678e-014
21,28	-9,423897e-014
21,31	-9,837323e-014
21,34	-1,058572e-013
21,38	-1,126083e-013
21,41	-1,154507e-013
21,44	-1,138758e-013
21,47	-1,086293e-013
21,50	-1,008540e-013
21,53	-9,284201e-014
21,56	-8,735188e-014
21,59	-8,589355e-014
21,63	-8,847107e-014
21,66	-9,351728e-014
21,69	-9,814811e-014
21,72	-1,008826e-013
21,75	-1,026678e-013
21,78	-1,033998e-013
21,81	-1,012350e-013
21,84	-9,626506e-014
21,88	-9,120017e-014
21,91	-8,945180e-014
21,94	-9,346115e-014
21,97	-1,018301e-013
22,00	-1,085324e-013
22,03	-1,080530e-013
22,06	-1,005092e-013
22,09	-9,043241e-014
22,13	-8,297507e-014
22,16	-8,142686e-014
22,19	-8,572572e-014
22,22	-9,290880e-014
22,25	-9,969253e-014
22,28	-1,048841e-013
22,31	-1,086598e-013
22,34	-1,102141e-013
22,38	-1,080720e-013
22,41	-1,023986e-013
22,44	-9,624388e-014
22,47	-9,425129e-014
22,50	-9,859979e-014
22,53	-1,059904e-013
22,56	-1,110935e-013
22,59	-1,121833e-013
22,63	-1,107885e-013
22,66	-1,087373e-013
22,69	-1,074009e-013
22,72	-1,066209e-013
22,75	-1,043805e-013
22,78	-9,985493e-014
22,81	-9,519615e-014
22,84	-9,272657e-014
22,88	-9,221967e-014
22,91	-9,162174e-014
22,94	-8,960925e-014
22,97	-8,778792e-014
23,00	-8,912344e-014
23,03	-9,372315e-014
23,06	-9,901399e-014
23,09	-1,029932e-013
23,13	-1,046192e-013
23,16	-1,033457e-013
23,19	-9,992875e-014
23,22	-9,663959e-014
23,25	-9,622958e-014
23,28	-9,922300e-014
23,31	-1,024364e-013
23,34	-1,025694e-013
23,38	-9,983906e-014
23,41	-9,675811e-014
23,44	-9,534290e-014
23,47	-9,545842e-014
23,50	-9,559530e-014
23,53	-9,579932e-014
23,56	-9,791353e-014
23,59	-1,023190e-013
23,63	-1,063690e-013
23,66	-1,067710e-013
23,69	-1,033129e-013
23,72	-9,942761e-014
23,75	-9,838303e-014
23,78	-1,003120e-013
23,81	-1,035852e-013
23,84	-1,067548e-013
23,88	-1,081678e-013
23,91	-1,064290e-013
23,94	-1,029776e-013
23,97	-1,015204e-013
24,00	-1,034602e-013
24,03	-1,065036e-013
24,06	-1,079411e-013
24,09	-1,069547e-013
24,13	-1,043558e-013
24,16	-1,015566e-013
24,19	-9,958300e-014
24,22	-9,957278e-014
24,25	-1,029460e-013
24,28	-1,083105e-013
24,31	-1,111746e-013
24,34	-1,098070e-013
24,38	-1,073753e-013
24,41	-1,062986e-013
24,44	-1,048024e-013
24,47	-1,009799e-013
24,50	-9,667735e-014
24,53	-9,505314e-014
24,56	-9,624377e-014
24,59	-9,740639e-014
24,63	-9,601469e-014
24,66	-9,259762e-014
24,69	-9,052026e-014
24,72	-9,132619e-014
24,75	-9,254715e-014
24,78	-9,299857e-014
24,81	-9,497766e-014
24,84	-9,880129e-014
24,88	-1,007759e-013
24,91	-9,822188e-014
24,94	-9,276664e-014
24,97	-8,766802e-014
25,00	-8,436908e-014
25,03	-8,240829e-014
25,06	-8,110194e-014
25,09	-8,008077e-014
25,13	-7,875767e-014
25,16	-7,777505e-014
25,19	-7,929022e-014
25,22	-8,311321e-014
25,25	-8,659417e-014
25,28	-8,914100e-014
25,31	-9,226565e-014
25,34	-9,608682e-014
25,38	-9,849320e-014
25,41	-9,763716e-014
25,44	-9,512352e-014
25,47	-9,405254e-014
25,50	-9,393897e-014
25,53	-9,278317e-014
25,56	-9,223001e-014
25,59	-9,533691e-014
25,63	-1,008086e-013
25,66	-1,033057e-013
25,69	-1,004791e-013
25,72	-9,652219e-014
25,75	-9,603155e-014
25,78	-9,820419e-014
25,81	-1,002968e-013
25,84	-1,025575e-013
25,88	-1,064047e-013
25,91	-1,112230e-013
25,94	-1,153805e-013
25,97	-1,177619e-013
26,00	-1,178047e-013
26,03	-1,155039e-013
26,06	-1,109838e-013
26,09	-1,048004e-013
26,13	-9,865416e-014
26,16	-9,435089e-014
26,19	-9,271732e-014
26,22	-9,314274e-014
26,25	-9,328181e-014
26,28	-9,149168e-014
26,31	-8,962010e-014
26,34	-9,074612e-014
26,38	-9,527411e-014
26,41	-1,010038e-013
26,44	-1,054340e-013
26,47	-1,074512e-013
26,50	-1,076930e-013
26,53	-1,070751e-013
26,56	-1,057523e-013
26,59	-1,037951e-013
26,63	-1,014735e-013
26,66	-9,923125e-014
26,69	-9,765135e-014
26,72	-9,650376e-014
26,75	-9,476327e-014
26,78	-9,226916e-014
26,81	-8,989851e-014
26,84	-8,843733e-014
26,88	-8,844821e-014
26,91	-8,991861e-014
26,94	-9,216290e-014
26,97	-9,502888e-014
27,00	-9,820699e-014
27,03	-9,995098e-014
27,06	-9,904426e-014
27,09	-9,639454e-014
27,13	-9,366656e-014
27,16	-9,169781e-014
27,19	-9,048341e-014
27,22	-9,062042e-014
27,25	-9,273950e-014
27,28	-9,461674e-014
27,31	-9,319685e-014
27,34	-8,977210e-014
27,38	-8,820873e-014
27,41	-8,919743e-014
27,44	-9,061599e-014
27,47	-9,147692e-014
27,50	-9,168272e-014
27,53	-8,969162e-014
27,56	-8,219750e-014
27,59	-6,493319e-014
27,63	-3,600314e-014
27,66	-1,338962e-016
27,69	3,381495e-014
27,72	5,998184e-014
27,75	7,780913e-014
27,78	8,914103e-014
27,81	9,529668e-014
27,84	9,700593e-014
27,88	9,644678e-014
27,91	9,646579e-014
27,94	9,704999e-014
27,97	9,625525e-014
28,00	9,394262e-014
28,03	9,132363e-014
28,06	8,888231e-014
28,09	8,563211e-014
28,13	7,945046e-014
28,16	6,953667e-014
28,19	5,760021e-014
28,22	4,597499e-014
28,25	3,685143e-014
28,28	3,204139e-014
28,31	3,079045e-014
28,34	2,953413e-014
28,38	2,480075e-014
28,41	1,496657e-014
28,44	2,401236e-016
28,47	-1,830121e-014
28,50	-4,000765e-014
28,53	-6,311669e-014
28,56	-8,254349e-014
28,59	-9,345506e-014
28,63	-9,673208e-014
28,66	-9,675280e-014
28,69	-9,540107e-014
28,72	-9,258216e-014
28,75	-8,961213e-014
28,78	-8,860217e-014
28,81	-9,052315e-014
28,84	-9,433532e-014
28,88	-9,774110e-014
28,91	-9,976917e-014
28,94	-1,019701e-013
28,97	-1,062938e-013
29,00	-1,118795e-013
29,03	-1,150021e-013
29,06	-1,139152e-013
29,09	-1,116620e-013
29,13	-1,114377e-013
29,16	-1,126088e-013
29,19	-1,131301e-013
29,22	-1,121120e-013
29,25	-1,096808e-013
29,28	-1,068403e-013
29,31	-1,049154e-013
29,34	-1,040447e-013
29,38	-1,029471e-013
29,41	-1,001824e-013
29,44	-9,566067e-014
29,47	-9,155569e-014
29,50	-9,046829e-014
29,53	-9,206625e-014
29,56	-9,368413e-014
29,59	-9,476647e-014
29,63	-9,791343e-014
29,66	-1,036194e-013
29,69	-1,075589e-013
29,72	-1,067935e-013
29,75	-1,037837e-013
29,78	-1,008617e-013
29,81	-9,732028e-014
29,84	-9,392405e-014
29,88	-9,378740e-014
29,91	-9,742905e-014
29,94	-1,014205e-013
29,97	-1,028056e-013
30,00	-1,017032e-013
30,03	-9,999256e-014
30,06	-9,956203e-014
30,09	-1,002956e-013
30,13	-1,000535e-013
30,16	-9,840680e-014
30,19	-9,763986e-014
30,22	-9,840470e-014
30,25	-9,803113e-014
30,28	-9,455499e-014
30,31	-8,937785e-014
30,34	-8,535169e-014
30,38	-8,422112e-014
30,41	-8,559925e-014
30,44	-8,795043e-014
30,47	-9,118627e-014
30,50	-9,692296e-014
30,53	-1,048169e-013
30,56	-1,106018e-013
30,59	-1,106972e-013
30,63	-1,068248e-013
30,66	-1,028017e-013
30,69	-9,944962e-014
30,72	-9,551756e-014
30,75	-9,152039e-014
30,78	-9,059527e-014
30,81	-9,499660e-014
30,84	-1,018292e-013
30,88	-1,052380e-013
30,91	-1,028434e-013
30,94	-9,600114e-014
30,97	-8,702001e-014
31,00	-8,058723e-014
31,03	-8,234604e-014
31,06	-9,213155e-014
31,09	-1,029393e-013
31,13	-1,081606e-013
31,16	-1,072255e-013
31,19	-1,040249e-013
31,22	-1,016717e-013
31,25	-1,003499e-013
31,28	-9,975853e-014
31,31	-1,003583e-013
31,34	-1,018044e-013
